review_text,label,label_encoded
terima kasih banyak untuk aplikasi signal sangat membantu sekal bagi kaum perantau jadi enggak perlu pulkam buat urus pajak motor prosesnya cepat dikirimnya juga cepat jadi cepat sampai deh tips biar dalam pengisian form enggak ada kendala adalah isi dijam luar kerja misal mulai jam sampai jam sebelum jam kerja pasti wus wus enggak ada kendala apapun pengalamanku sih seperti itu kemarin hehe pokoknya terima kasih banyak untuk semuanya,Positif,2
kalo bisa di percepat prosesnya jangan terlalublama,Netral,1
mantap pengiriman cepat,Positif,2
pertama kali membayar pajak kendaraan menggunakan aplikasi sosial ini adalah kemudahan bagi orang yang sangat sulit dalam bekerja dan tidak tepat untuk memperpanjang di samsat langsung ini adalah pilihan terbaik kalau sejauh ini caranya saya akan taat dan rajin harus membayar jika tepat waktu sehingga ada kemudahan yaitu gratis jadi saya sangat senang sekal kedepannya saya pasti akan membayar pajak rutin setiap tahunnya dan menjadi orang yang taat dalam membayar pajak ke wni tks,Negatif,0
uang sudah di transfer tapi status gagal kadaluarsa bagaimana ini uang saya,Negatif,0
eror mulu sudah bulan mencoba enggak ada perubahan sampai hapus data download lagi keluar begitu saja terus tapi tetap enggak ada hasil,Negatif,0
yang via jasa ini biaya bank dll nya mahal mahal tarif calo biro jasa cuma dapat kuitansi saja tidak ada pengesahan dan semua bisa lancar lancar pakai samsat disuruh bayar pajak diatas berarti data enggak konek sama samsat,Negatif,0
mantap sangat membantu,Positif,2
sangat membantu bagi yang sibuk tinggal klik kanan dan tunggu klik bayar enggak klik uang tidak antri,Negatif,0
kenapa ya min pas pengambilan foto selalu gagal wajah tidak sesai ktp katanya min padahal ktp saya,Negatif,0
data itu sayang nya baik dibantu ketika mau tambah data kendaraan bermotor selalu bersih padahal data sudah keras ada nya memang aplikasi itu belum bisa support kita mau bayar dg tertib kita tolong di bantu warga masyarakat nya,Negatif,0
saya bisa bayar tanggal film ini tanggal tapi sampai ini belum datang juga disini saat ini,Netral,1
niat mau bayar di kantor tapi bikin akun saja susah banget kirim otp sampai hari terus ini sudah hari mau verifikasi email saja enggak bisa server kalo sudah pergi jadi ku mau pindah disini takutnya sih juga tolong di perbaiki sistem nya tapi setelah tahun di bayar lagi sistem sudah mulai maju ternyata sama dengan aplikasinya yang,Negatif,0
mantap cepat pelayanannya,Positif,2
mndaftarkan pembayaran malah tidak berhasil,Netral,1
sangat amanah proses dan pengiriman cepat,Positif,2
sangat membantu tidak ditemukan ribet batas bawah,Negatif,0
mantap cuma hari sudah sampai di rumah kertas pajaknya,Positif,2
alhamdulillah lancar sudah sampai sudah diterima terima kasih,Positif,2
orang yg membantu dunia cuman yaitu setiap pengisian data selalu gagal dan harus dihidupkan kembali di musim berikutnya dan enggak bisa langsung berjalan saja kedepannya bisa dikatakan lagi,Negatif,0
amat sangat membantu untuk yang malws mengantri dan belum ada waktu byar langsung ke samsat terima kasih,Positif,2
app enggak jelas masa pendaftaran registrasi harus dilakukan sebelum jam pagi padahal belum jatuh tempo bayar pajak tolong diperbaiki lagi administrasinya seharusnya aplikasi dibuat untuk memudahkan pelayanan dan menghemat waktu bukan malah mempersulit masyarakat,Netral,1
aplikasi bagus banget hemat waktu sesai harapan terima kasih,Positif,2
sangat membantu mendapatkan download cepat yg di ribet rekomendasi lah pokoknya support signal mekanis,Negatif,0
25 orang harus harus pakai ktp nama asli menyusahkan daftar apk itu harusnya akan mempermudah,Negatif,0
ok terima kasih,Positif,2
error dan apk berhenti,Negatif,0
kalau bisa untuk pengiriman di percepat masak hari baru sampai,Netral,1
mantap,Positif,2
alhamdulillah dengan adanya aplikasi signal samsat bisa transaksi online sangat membantu sekal terima kasih,Positif,2
misalnya yang bayar pajak di 6 provinsi jadi sayang sayang,Negatif,0
mantap praktis tks,Positif,2
sebetulnya aplikasinya membantu banget cuman sayangnya setiap pengisian data selalu gagal dan harus mencoba lagi di hari berikutnya dan enggak bisa langsung begitu semoga kedepannya bisa ditingkatkan lagi,Negatif,0
oke,Netral,1
sangat bagus byar pajak jadi praktis enggak telat lagi masukkan kedepan agar bisa bayar pajak tahunan mohon di rencanakn,Positif,2
susah tanpa pembayaran,Negatif,0
waktu penetapan hari pembayaran hari kerja stnk berlangsung sampai,Netral,1
sangat mmbntu efesien joos poloknya,Netral,1
mau mengecek plat nomer saja enggak bisa soalnya mau beli motor second masih kurang canggih aplikasinya,Negatif,0
mengunakan aplikasi plus menurut masyarakat banyak memudahkan anda melakukan pembayaran massal secara tahunan karena tidak perlu repot lagi ke kantor samsat,Netral,1
mantap,Positif,2
sangat lambat selesai mengurus online tanggal juni sampai tanggal juli belum terima stnk yang akan dikirim kerumah sudah diemail ke pihak pos indonesia dan kata nya belum di cetak oleh pihak samsat setempat bukannya mempermudah malah mempersulit bagaimana sih ini pelayanannya,Negatif,0
membantu sekal,Positif,2
untuk pembayaran mobil dibulan november minggu selesai sdgkan untuk pembayaran unit motor dibln desember dibayar tanggal desember sampai dengan tanggal desember status masih pracollecting dan tbpkp tidak dikirim akhirnya tanggal desember selesai juga dari pembaharuan aplikasi signal sptnya byr pajak kendaraan yang bukan milik sendiri sudah bisa semoga saja bisa karena akan lebih memudahkan para wajib pajak untuk bayar pajaknya walaupun bukan atas nama sdr nanti kalau sudah lancar aplikasinya bintang,Positif,2
tinggal pilih bank pembayaran malah muter terus enggak jelas padahal tahun kemarin lancar,Positif,2
ini saya ingin bisa atau melalui bank lain tidak bisa tetapi nanti hanya lading game,Negatif,0
cara mudah membayar pajak kendaraan,Positif,2
sunshine,Netral,1
sudah terdaftar kenapa di bilang belum terdaftar jadi susah mau bayar pajak tolong di perbaiki,Negatif,0
pendaftaran pengesahan stnk mohon dipermudah,Netral,1
aplikasi enggak jelas pas baru mau bikin akun aman dan cepat tapi kenapa pas mau daftar pengesahan stnk langsung muter muter doang padahal sudah di ganti jaringan wifi data tetapi sama saja tetap muter muter ribet sekal sih,Negatif,0
harga buat aplikasi anggaran berguna dikit bagi masyarakat yang mau bayar lewat online atau aplikasi anggarannya pasti di kalo buat pembaruan dengan cepat yang bukannya dipersulit ketika mau pembelian merugikan banget bagi pengguna yang sudah daftar dan gagal waktu tunggu,Negatif,0
sangat membantu dan memudah kan manta signal,Positif,2
keren,Positif,2
terpercaya,Netral,1
seminggu baru sampai lama,Netral,1
aneh dan tidak mudah,Negatif,0
tq signal anti ribet,Negatif,0
buruk sekal pelayanannya chat pengaduan tidak direspon dengan baik pengiriman tbpkp sangatlah lambat kecewa saya kira dengan pembayaran melalui online seperti ini prosesnya bisa lebih cepat tapi ternyata tidak justru semakin buruk,Negatif,0
percuma dibikin aplikasi mau kirim dokumen ke luar pulau enggak bisa kita mau bayar saja prosesnya sulit,Negatif,0
proses cepat hanya ada beberapa bank yang belum bisa untuk pembayaran kemarin saya bayar pakai livin,Positif,2
kok eror ya itu sah pakai stnk untuk keuntungan pajak,Negatif,0
saja diperkenankan menambahkan no kendaraan satu unit,Negatif,0
karena dia belum kirim pd banget sudah minggu,Netral,1
daftar saja sulit apa lagi urusan lain nya,Netral,1
terbaik,Netral,1
sangat terbantu terima kasih,Positif,2
kenapa gagal artinya pasca error naik terus,Negatif,0
aplikasi membantu untuk bayar pajak,Positif,2
enggak bisa ganti email harus verif melulu tapi kan salah input buat email nya saya pengin ada tambahain fitur ganti email,Negatif,0
mudah,Positif,2
susah nya nya lah data berjalan benar jaringan lancar tapi masih gagal kan di pihak anda,Negatif,0
sangat membantu pelayanan nya baik,Positif,2
kenapa pemerintah bisa mengumpulkan data kendaraan aplikasi lain,Negatif,0
indak perlu antri di loket,Netral,1
untuk pembayaran barang di tolong di teruskan,Netral,1
ribet seluruh orang yg dikenai pajak saja di tonton,Negatif,0
pelayanan sangat memuaskan cukup praktis dan simpel enggak ribet,Negatif,0
ini bagaimana saya transaksi dari tanggal mei sekarang sudah mei tapi fisik stnk belum dikirim dan transaksi dianggap selesai maksudnya bagaimana saya bayar pos instan lagi menyesal enggak luangin waktu sehari ke samsat pembantu malah dibikin jengkel menunggu ini dari signal akhirnya dikirim juga dan diterima setelah sekan lama pengalaman ini mengajarkan lebih baik ke samsat langsung ajalah,Netral,1
sip ”,Netral,1
sudah sama tanggal april baru mulai pengiriman gaji wkwk mengapai saja karena ya bulan april itu sebenarnya status sudah mulai pengiriman dan sudah sudah sampai,Netral,1
mantap signal,Positif,2
oke,Netral,1
pembayaran pertama enggak ada masalah pembayaran kedua yang bermasalah transaksi sudah sejak tanggal okt dan ketika saya ingin lacak pengiriman tiba tiba akun ter logout pas ingin login dan masukkan data kendaraan keterangannya data kendaraan sudah terdaftar sebelumnya tapi sudah enggak bisa lihat riwayat transaksi dan transaksi saya yang sekarang enggak tau sudah sampai mana,Negatif,0
oke banget sangat membatu sayang waktu tunggu pembayaran nya yang cepat banget kurang dari jam,Positif,2
terima kasih signal aplikasi yang sangat membantu dan mempermudah perpanjangan stnk,Positif,2
sangat membantu untuk yang di luar kota,Positif,2
mudah dan tidak ribet bayar pajak kendaraan,Negatif,0
lange,Netral,1
kalau bisa pajak tahunan bisa online,Netral,1
kekurangannya ada biaya admin ke mohon digratiskan biaya kirim pare tugurejo ribu an mohon dibuat lebih murah pengiriman lama mohon dipercepat tidak bisa menambahkan kendaraan ke padahal pemiliknya nya masih satu kakak,Negatif,0
masalah administrasinya lancar eh pas menunggu pengiriman enggak di kirim² padahal sudah pilih ekspedisi cepat tapi masih tertahan juga ini niat kerja enggak sih atau sebenarnya nyuruh bayar saja ke samsat kalau ya begitu percuma dong ada aplikasinya pemerintah enggak pernah gagal dalam menghancurkan kepercayaan rakyatnya mau taat tapi di persulit yang barikan ratting bagus kayaknya buzzer deh,Negatif,0
sangat membantu memudahkan,Positif,2
hybrid,Netral,1
membuat kita makin mempermudah karena enggak ribet saat dilokasi,Negatif,0
mempermudah urus perpanjangan stnk walau di luar kota terima kasih signal,Positif,2
yang lama tidak lagi sakpole ada perkembangan maka lanjut bintang saya hidup,Netral,1
sangat puas,Netral,1
app ini sip mempermudah perpanjang stnk dan bisa bayar dimana berada,Netral,1
ini app dari pemerintah atau bagaimana apa calo online kok mencurigakan baca komeng ada biaya tambahan kalau mau bayar pajak tolong kalau kasih keterangan yang jelas di deskripsi nya soalnya yang istal app ini kebanyakan orang orang yang mau bayar pajak,Netral,1
akan buang anggaran tetapi ini pun enggak bakal ada mau bayar begitu saja mendatang,Netral,1
sangat membantu mempermudah dalam urusan pajak kendaraan,Positif,2
sudah berfungsi sekarang,Netral,1
good,Netral,1
mudah penggunaan proses cepat tanpa antri proses kirim keluar kota juga satset,Positif,2
sangat bagus dan gampang prosesnya,Positif,2
mantap,Positif,2
sulit banget untuk poto wajah selalu gagal,Negatif,0
• sih •,Netral,1
tidak bisa jadi yg sudah di ulang ulang tetap bisa diinginkan,Negatif,0
mantu kalo bisa lebih luas lagi buat bayarpajak tahunan juga ya mks banyak,Netral,1
enggak perlu ribet menunggu mobil parkir mengeluarkan uang buat bekal lalu duduk tunggu terus begitu rebahan untuk bayar menunggu pengiriman rupiah eh tau tau sudah diantar selesai terima kasih aplikasi signal,Negatif,0
sangat mempermudah dalam pembayaran stnk tanpa harus libur kerja dulu bahkan stnk nya bisa diantar ke alamat rumah dan tanpa harus mengantri good job,Netral,1
manta cepat tepat,Positif,2
bagus,Positif,2
tolong membantu menolong pengunjung tanpa ribet antri terima konsumen,Negatif,0
ternyata cepat juga saya di jabodetabek pakai pos express cuma hari,Positif,2
cukup membantu cuma rekanan pengirimannya saja yang lama,Positif,2
sangat membantu yang kerja enggak bebas pulang,Positif,2
pelayanan terbaik,Netral,1
gardu lah mempermudah penumpang berasal luar kota,Netral,1
maaf sayang belum menerima pajak nya stnk ke rumah,Netral,1
kasih bintang saja soalnya sampai sekarang stnk saya belum di antera saya bayar bulan april sekarang sudah bulan agustus tapi stnk nya belum di kirim juga,Netral,1
signal memang ada yg disaat pjk tinggal duduk diam di antar oleh yg tidak perlu membayar,Netral,1
saya mulai pembayaran tanggal sekarang sudah tanggal tapi stnkb saya sampai juga belum sampai juga status di aplikasi signal dan pengiriman tapi setelah saya cek dengan pos indonesia masih pra kontrak sudah melakukan pengaduan tapi enggak ada solusi soal hanya sekal hari ada solusi atau perubahan saran akhirnya saya ambil langsung ke samsat balaraja dan ternyata dokumen sudah dicetak tapi sama pihak sana tidak di kirim untung rugi biaya pengiriman sama waktu,Negatif,0
mempermudah pembayaran pajak,Netral,1
mantap maka signal yang menurut saya mungkin membantu kalo tau niat dan prosedur akan simpel atau ribet estimasi sistem nya cukup cepat enggak sampai sempurna,Negatif,0
simpel dan cepat semua online tinggal duduk manis dirumah menunggu lembar pajak diantar kurir bebas pungli,Positif,2
mudah dan cepat proses dan kirim nya juga cepat,Positif,2
samgat membantu kalo bisa layanan ganti plat juga,Positif,2
terima kasih dengan adanya toko hardware oleh saya nanti ribet lagi ada kios kendaraan,Negatif,0
sifatnya yang mempermudah pelayanan semoga produk aplikasi yang memudahkan masyarakat seperti signal,Netral,1
tidak mendapatkan kode pembayaran,Netral,1
sangat membantu aplg bagi perantauan jawa krj di jabodetabek,Positif,2
cukup bintang yang menjelaskan,Netral,1
pengiriman produk saat produksi juga belum terbukti,Netral,1
enggak usah pakai biro lagi ini saja dijamin stnk sampai ke rumah terima kasih signal,Positif,2
ribet enggak bisa digunakan,Negatif,0
mudah enggak cuma jadi hemat waktu apa pakai material kendaraan,Negatif,0
harus perlu waktu pemulihan satu minggu pasca perpanjangan kontraknya mengingat pengiriman ke rumah yang begitu lambat,Negatif,0
terkadang dan sulit dijumpai,Netral,1
sudah daftar tapi orangnya maju maju,Negatif,0
bayar pajak enggak perlu ribet lagi alhamdulillah mempermudah,Negatif,0
mantap,Positif,2
ribet sekal,Negatif,0
daftar lengkap disini,Negatif,0
memudahkan untuk pembayaran perpanjangan stnk tetapi pengirimannya agak sedikit lama walaupun sudah pakai yang pengiriman kilat,Netral,1
bagus,Positif,2
membantu ya bagus usul atau masukan saja kalau bisa kedepan misal ada telat satu dua bulan masih bisa bayar penggunaan aplikasi signal,Positif,2
belum sampai sembuh sakit,Netral,1
lain,Netral,1
mantap pengiriman cepat praktis sangat membantu dalam pembayaran pajak,Positif,2
akhirnya diadakan lagi motor show online dan kembali repot antri akhirnya pelayanan ini sangat konsisten dan terus lebih unggul,Netral,1
mantap hanya berapa hari stnk deh jadi terima kasih,Positif,2
oke cuman aga lama saja pengiriman nya,Netral,1
1 neo pol,Netral,1
aplikasi sangat membantu dan sangat mudah untuk bayar pajak hanya saja perlu tambahan jika kita mau samsat motor bekas dan bukan atas nama kita sendiri supaya bisa taat pajak,Positif,2
enggak bisa bisa menambahkan kendaraan bermotor jadi tanda kata bayar pajak kendaraan lantas coba berbagai tambahan pajak yg ini jadi ranting giliran dulu bayar pajak non kasi astaga,Negatif,0
lama jadinya,Netral,1
top cepat dan sangat memudahkan tanpa antri,Positif,2
pertama kendaraan sulit 2 6 lagi,Netral,1
sangat membantu pembayaran berhasil stnk dikrim dengan baik walopun agak lama,Positif,2
alhamdulillah banyak membantu manta,Positif,2
mantap djiwa,Positif,2
pertama menggunakan aplikasi ini mempermudah bagi yang tidak sempat datang ke samsat semoga kedepannya aplikasi signal ditingkatkan lagi good jobb,Netral,1
pelayanan cepat pengiriman juga cepat mantap signal,Positif,2
keren jika kaya pada pakae gak thanks sudah dipermudah mungkin baru bisa kaya juga lebih asyik kaya ada,Negatif,0
menggunakan aplikasi signal mempermudahkan pembayaran pajak kendaraan,Netral,1
mantap kini lebih mudah bayar pajak tahunan,Positif,2
ok,Netral,1
cukup baik,Netral,1
dengan adanya signal sangat membantu sekal tidak perlu ke samsat langsung proses cepat dan akurat terima kasih,Positif,2
