review_text,label,label_encoded
marga yang bagi perantau belum lagi muda atau sibuk,Netral,1
bisa membantu cara dipahami dan prosesnya nano ribet,Negatif,0
manta secepat kilat,Netral,1
mantap pengiriman ok dan cepat,Positif,2
setelah film gagal terus,Negatif,0
ok,Netral,1
saat lain orang tidak ingin bayar apapun di app ini mohon maaf chek lagi update ulang biar baru,Negatif,0
upload ktp padahal sebenarnya sesai masih disana enggak walau harusnya kasih nya juga dong salahnya tapi bukan semua dengan eror tidak bisa dimana lah,Negatif,0
selalu gagal pas proses pengesahan padahal tahun sebelumnya bisa dan lancar,Negatif,0
terima kasih,Positif,2
terima kasih samsat jombang provinsi jawa timur bukti fisik pembayaran pajak tahunan sudah diterima dari pengirim samsat jombang ke saya di lamandau dengan estimasi hari dari waktu transaksi pembayaran sebenarnya jatuh tempo masih hari lagi dari waktu berhasil transaksi pembayaran supaya tidak terlalu dekat dengan jatuh temponya sudah mencoba tiap hari terkendala susah validasi nik di aplikasi tetapi di hari ke akhirnya berhasil,Negatif,0
apakah ada anda call mail nya saya sudah kehilangan lading yang lama ketika mau mengambil alamat di stnk tapi sudah saya keluar dan saya bisa melanjutkan ke email itu,Negatif,0
instalasi,Netral,1
kenapa harus ada admin aplikasi signal,Netral,1
pelayanan yang cepat dan mudah sangat membantu yang tidak bisa langsung ke samsat,Negatif,0
di banget ada apk signal lagi enggak harus pergi di luar pulau buat sms nya untuk pengiriman lagi yang 3 lama jadwal harian,Netral,1
alat untuk memudahkan,Netral,1
sekarang ini tidak bisa bayar pajak dari semula ini kenapa jangan di persulit mau bayar loh atau bukan bisa meminjam uang sekarang sudah kirim email katanya perbaikan akun sekarang perbaikan server yang enggak siap siap nampaknya,Negatif,0
good sampai dirumah dengan selamat stnknya,Netral,1
error miliknya pun bisa terhubung ke database nya yang versi nya,Negatif,0
awal pertama bayar ok fine lancar saja tapi bayar yang ke kali kenapa sudah hari ini enggak dikirim itu stnk,Positif,2
lambat tahun dan pengiriman nya walaupun standard standard express,Negatif,0
dihitung atas permintaan pelayanan pembayaran pajak penghasilan,Netral,1
kak hari sering terjadi error manual,Negatif,0
sangat membantu serta mempermudah pembayaran dan sangat cepat langsung di proses mantap,Positif,2
terbaik dan cepat,Positif,2
oke,Netral,1
dengan online baik cepat tanpa ke kantor samsat,Positif,2
mudah dan proses cepat,Positif,2
okey,Netral,1
tapi pendaftaran selalu gagal apalagi penambahan kendaraan gagal terus enggak pernah bisa ketiga kenapa tidak di update banyak yang kurang di aplikasi ini kurangnya pelayanan cs nya yang hanya bot dan semua pernah sama orang atau chat bot yang harusnya di arahkan dengan cs asli dan juga tidak dengan penjelasan no kakak sama suka jadinya enggak bisa nambahin kendaraan dari keluarga,Negatif,0
saya perpanjang stnk dari tanggal october namun sampai saat ini fisik dokumen belum juga di kirim tolong lah kita rakyat byar pajak tapi masalah pengiriman dokumen saja sampai minggu lebih belum juga di kirim,Netral,1
apakah aplikasi ini sedang ada perbaikan saya akan melakukan pendaftaran tapi tidak bisa untuk melakukan pendaftaran pengesahan stnk sayang ke,Negatif,0
bagus sangat membantu,Positif,2
sudah hari belum di proses,Netral,1
alhamdulillah semenjak menggunakan signal bayar pajak jadi lebih mudah dan bisa di akses di mana saja,Positif,2
lumayan cepat,Positif,2
saya ingin taat bayar pajak namun jangan lupa dengan kesibukan kerja saya dan hari dan akhirnya enggak tidak bayar pajak onlin harus buat samsat dan ironi negeriku hingga bayar pajak saja masih ribet motor beli pakai pajak sesudah lelah tidak satu pajak kenapa kalau telat tetap ke samsat,Negatif,0
verifikasi bp ktp demo selfi gagal berjumlah banyak saja,Negatif,0
mantap,Positif,2
aplikasi signal sangat membantu dalam proses perpanjangan pajak kendaraan bermotor bisa diantar sampai rumah top markotop,Positif,2
cepat,Positif,2
jauh lagi sekarang biar lebih banyak lagi orang memakai sarana theater,Netral,1
dan film tidak profesional,Netral,1
minggu baru diterima puas sih cuma itu nanti di cap nya bagaimana ya apa menunggu tahun depan lagi,Netral,1
setiap mau bayar pasti bermasalah kalau tidak sistem pembayaran atau sistem aplikasinya cape mau bayar saja repot,Netral,1
lain kali tolong untuk dipercepat pengirimannya masa iya cuma perpanjang stnk makan waktu sampai hari tolong ditingkatkan lagi pelayanannya,Netral,1
oke yang jarang,Negatif,0
sedikit dan cepat mendapat ribet mahal sayang kirim sedikit mahal,Negatif,0
saya mau cek apakah bpkb sudah jadi atau belum tentu sudah belum diedarkan sah,Negatif,0
mau melakukan pendaftaran kendaraan dalam satu kartu keluarga gagal terus,Negatif,0
manta cepat tidak ribet,Negatif,0
pendaftaran gagal terus ktp dan foto sudah sesai dan sudah pernah saya gunakan untuk pendaftaran rekening bank bpjs dll tanpa ada perubahan data dalam kurun waktu tahun terakhir lebih mudah saat bisa langsung bayar ke pihak ketiga tapi malah dipindah lagi ke aplikasi yang nyatanya belum lulus tes blackbox saat developmentnya,Negatif,0
sudah mencoba beberapa hari selalu berhasil di tinggalkan yang gagal terus sudah tetap menjadi janji kerja dan mencoba pakai shopee tetap tetap gagal terus di pembayaran dan tetap ini adalah sampah,Negatif,0
enggak usah repot ke samsat atau gerai samsat di hari kerja dan jam kerja enggak usah repot isi formulir dan antri panggilan enggak usah repot fotokopi bpkb ktp dan stnk sambil rebahan bisa bayar pajak kendaraan dimana saja bisa bayar pajak kendaraan tksh polri dan jajarannya,Netral,1
good service,Netral,1
sangat amanah proses dan pengiriman cepat,Positif,2
pengiriman menggunakan pos karena sangat buruk barang lama yang dikirim dengan keterangan tahun terbaru sesai kesalahan saat menempati nomor 3 pos tersebut saya sampai didesa ini sudah hampir bulan belum saya terima,Negatif,0
mantap enggak ribet enggak harus datang ke samsat tinggal menunggu datang kerumah pokoknya oke lah,Negatif,0
masih belum dapat kode otp kemarin mencoba kali belum dapat juga,Netral,1
sangat membantu,Positif,2
aneh baru mau daftar nik gua malah sudah ada yang pakai,Netral,1
banyak,Netral,1
susah banget aplkasinya ribet,Negatif,0
selalu gagal walaupun proses pembuatannya padahal tahun sebelumnya jauh dan gagal,Negatif,0
sudah tahun kedua bayar pajak lewat online sangat memudahkan,Netral,1
ok,Netral,1
pengiriman nya sangat cepat mantap,Positif,2
sangat membantu signal terima kasih,Positif,2
memudahkan beraktivitas,Netral,1
sangat membantu tidak ribet mengurus sim,Negatif,0
memudahkan pembayaran pajak dimanapun berada tolong sediakan pembayaran pajak tahunan semoga semakin bermanfaat,Netral,1
aplikasi ini sangat membantu masyarakat yang tidak memiliki banyak waktu untuk mengurus perpanjangan stnk nya semoga makin banyak yang menggunakan aplikasi ini,Positif,2
mantap tingkatkan terubus,Positif,2
1995,Negatif,0
2 tanpa ribet bagian depan,Negatif,0
sangat membantu masyarakat untuk mempermudah pembayaran stnk,Positif,2
mempermudah kelancaran pembayaran pajak kendaraan enggak usah ke hilir ke kantor samsat uang usah mengantri dikantor samsat tinggal menunggu transfer kerja rumah bpk apk signal byr ongkir admin bank ke menunggu harus berjalan santai di rumah sampai pada tanda bukti pembayaran berikutnya,Netral,1
pendatang baru ini ribet duduk manis di bar,Negatif,0
aplikasi sudah sangat membantu dan cukup stabil dalam masalah pendaftaran namun kendala hanya pas proses bayar sudah pilih berbagai macam pembayaran tapi enggak pernah muncul cara bayar nya seperti apa sampai berkali lewat dari batas rumah datang turun ke alf sama rt juga enggak bisa padahal terdaftar di halaman baru belum pas tetapi langsung ke ind sama rt secara overal aplikasi ini yg sangat membantu tolong diperbaiki metode pembayarannya google kasih,Negatif,0
sangat kompleks,Netral,1
gagal terus foto liveness nya keterangan terjadi kesalahan pada koneksi padahal gue pakai wifi yang lancar banget,Negatif,0
sangat membantu semua jadi mudah,Positif,2
mempermudah masyarakat bayar pajak,Netral,1
dari proses sampai stnk datang ke rumah butuh waktu minggu,Netral,1
mantap sangat membantu,Positif,2
setelsh sh nya tapi malah tidak mendapat byr sebagai tulisan nya karena karena masalah validasi nik digital dokumen lainnya nya samsat bgm ya toh,Negatif,0
tahun as kok pajak amerika lakukan ya,Netral,1
sangat membatu dan mudahan tbpkp nya cspet nyampainya,Netral,1
saya download ini cuma mau mengetahui jumlah pajak stnk motor saya sudah saya coba berkali tidak bisa di klik tulisan nomer kartu keluarga pada hal hp saya normal yang lain bisa di sentuh atau di klik tinggal tulisan nomer kartu keluarga enggak berguna memilih saya hapus lagi apk nya,Negatif,0
bagus sangat bermanfaat aplikasinya dan berfungsi saya sudah coba bayar pajak tahunan proses tiga hari selesai berkas sudah di kirim kurir pos sampai dengan selamat terima kasih,Positif,2
sangat sangat dapat dipercaya,Netral,1
bagus tidak banyak eror mudah dimengerti,Positif,2
pajak jadi enggak perlu repot tapi kasihan calo enggak dapat uang,Netral,1
aplikasi bagus perlu disempurnakan pada bagian cara bayar per bank karena tidak tampil informasinya,Positif,2
mau daftar saja susah banget keterangan data kependudukan tidak sesai bagaimana sih padahal sudah sesai ke samsat mengantri lama digital susah bagaimana sih,Negatif,0
sangat baik dan menantu,Netral,1
sangat membantu,Positif,2
enak banget berkat signal bayar nya kendaraan angkutan belanja luar,Netral,1
setiap tahun perpanjang pajak pakai aplikasi signal ini alhamdulillah di permudah,Positif,2
sunshine,Netral,1
sweet signal jadi susah menampilkan image perusahaan music ovo alfa indonesia bahkan kalau jadi yg begini sih,Negatif,0
sangat membantu yang malas buat antri langsung datang kekantor samsat nya ada sedikit tambahan kalo bisa stempel cap nya yang di bagian stnk bisa dapat,Positif,2
kebanyakan cabai sering digunakan,Negatif,0
harga usah yg pajak sekarang mach 0 yg baku pajak sudah bisa online bagus,Negatif,0
nah mantap sekarang aplikasi signal enggak kayak tahun² kemarin aplikasinya cuman pajangan sip tingkat kan lagi dan pastikan keamanan data kita juga ya terima kasih,Positif,2
bagus banget,Positif,2
kenapa saya tidak bisa menambahkan data kendaraan atas nama bapak saya apakah akun terdaftar atas nama saya yang bukan seorang kepala keluarga,Negatif,0
kenapa gagal bayar biaya basis data terus,Negatif,0
sangat membantu terima kasih,Positif,2
kok tida bisa daftar ya padahal ktp asli,Netral,1
daftar instagram enggak bisa 6 kali daftar wajah nya juga tidak bisa aplikasi enggak guna,Negatif,0
sangat membantu,Positif,2
dari aplikasinya berarti sangat kesini untuk pajak pajak tq,Netral,1
1999,Netral,1
mau tanya untuk jurusan harus 28 jakarta · min,Netral,1
fast respons dan tanggapan,Netral,1
terima kasih sangat membantu dalam taat pajak,Positif,2
caroline,Netral,1
ini kenapa enggak lagi dipakai tahun padahal tahun 1994 kemarin,Negatif,0
kasih bintang dulu proses cepat apk signal bagus proses enggak ribet bisa bantu masyarakat mengirit keuangan dan waktu terima kasih,Negatif,0
baik,Netral,1
sebenarnya lebih cepat langsung ke samsat sih buat yang enggak ingin sibuk tapi saya enggak bisa jalan sendiri di samsat setelah ini ada memang banyak proses pekerjaan,Negatif,0
1 tanda yg pengesahan sebagai ganti cap op manual,Netral,1
sangat mendukung pembayaran suatu kendaraan,Netral,1
2004 ribet enggak 1968 2006,Negatif,0
sistem biometrika buruk saya buat sistem biometrika saja tidak seburuk ini,Negatif,0
sip mendarat dengan aman,Netral,1
sangat mudah dan sangat cepat,Positif,2
saya sangat terbantu ada signal proses cepat aman terpercaya,Positif,2
agak jarang datangnya,Negatif,0
ok ok ok,Netral,1
jadi enggak capek antri lagi sekarang sistwm online,Netral,1
mudah dan cepat mempermudah yang enggak punya waktu buat mengurus ke samsat,Positif,2
jadinya lama saya transaksi dari bulan agustus dikirim bulan desember itu saya harus e mail dulu ke samsat,Netral,1
tolong bayar kenapa sih eng error kalo mau dibayar bisa karena sih enggak diperbaiki biar sistem sangat stabil mau bayar biaya kurang,Negatif,0
aplikasi sompret mau banget mau majek saja susah giliran sudah di akhir aja registrasi malah akan terus hari dan saat ini ini pasti sudah hari tidak bingung jawabnya sompret,Negatif,0
sangat membantu sekal bagi yang ingin bayar pajak kendaraan di luar domisili atau di perantauan,Positif,2
kukira dengan adanya aplikasi bisa sat set eh tetap harus datang ke samsat buat validasi nik print berkas ini itu lah mengapai kan datanya sudah ada ribet amat,Negatif,0
tahun baru beres banjir subang,Netral,1
enggak guna mau daftar buat bayar pajak enggak bisa login perbaiki lagi app atau ganti saja pengembang nya supaya server nya bisa jam masa layanan nasional seperti ini kadang offline,Negatif,0
bagus,Positif,2
sangat puass,Netral,1
mantap,Positif,2
sangat membantu,Positif,2
aplikasi yang mempermudah untuk pembayaran pajak kendaraan bermotor mantaab,Netral,1
bagus cepat,Positif,2
coba jual kata nomer saja kalau bisa soalnya mau beli dengan second masih bilang bisa aplikasinya,Negatif,0
saya menggunakan signal biaya kegiatan pembayaran pajak tahun saya membayar biaya pengiriman juga setelah bulan kiriman enggak datang juga saya kirim waktu untuk menanyakan statusnya saya diminta sabar karena dalam proses pengiriman pada formulir saya membayar review barang bukti pembayaran pajak saya berhasil diterima saya sudah jatuh tempo untuk pembayaran pajak tahun dan saya tidak bisa menggunakan signal lagi karena biaya katalog saya tidak bisa didaftarkan,Negatif,0
lebih ditingkatkan lagi pelayanannya,Netral,1
sangat membantu pelayanan nya juga cepat,Positif,2
aplikasi enggak mungkin pas baru mau buat akun aman yg cepat tapi kenapa pas mau daftar pas tidak langsung muter sih doang padahal sudah di ganti wifi wifi data tetapi pas sih tetap buat muter ribet sekal sih,Negatif,0
agak lambat dikembangkan,Negatif,0
pengiriman stnk lamaa benar,Netral,1
mempermudah kita lakukan x,Netral,1
sangat membantu mudah dan cepat,Positif,2
keren cepat coba enggak pakae ribet mau anda dipermudah coba nya bisa begini anda yg asyik bilang rasa,Negatif,0
buat pacaran ada pilihan kendaraan yang sama keluarga satu kakak kelasnya mau pulang gak mau mendaftarkan kendaraan,Negatif,0
jadi tambah mahal,Netral,1
kecewa padahal sudah 4 kali saya coba online foto juga masih di ulang karena kesalahan nya malahan malah lebih baik akan jadi cukup kali saja saya bayar menggunakan aplikasi google yang langsung ke android nya,Negatif,0
mau bayar pajak saja di persulit enggak usah pajak sekaliyan,Netral,1
halo min lalu mau yg pajak yg melalui e walet mana bukan dari ori ini kenapa yg bisa dibayar,Negatif,0
kok saya tidak bisa melakukan pendaftaran pengesahan stnk tahun kemarin bisa tahun ini tidak bisa,Negatif,0
sangat mempermudah untuk pembayaran pajak kendaraan terima kasih signal,Positif,2
khusus yang memudahkan masyarakat untuk menggunakan syariah maka kedepan nya bisa improve dengan penggantian gratis bisa melalui klik ini amin,Netral,1
sangat membantu,Positif,2
kenapa orang bisa bayar pajak saja yaitu ribet dengan mencari ktp untuk pertama padahal kalo ada bayar pajak bisa menunjukan pemilik pertama saya tentu pendapatan pada bidang pajak kendaraan akan meningkat payah benar ada orang jadi malas bayar dan kendaraan di persulit begitu,Negatif,0
alhamdulillah cepat proses nya,Positif,2
dan perlu kembali ke kantor samsat yang membatu,Netral,1
luar biasa kalau untuk ganti kaleng ya apakah bisa lewat aplikasi pak untuk caranya apakah sama,Netral,1
mantap memudahkan layanan oke terima kasih,Positif,2
saja sat set enggak membayar yg mau membayar pungli pembayaran bisa pakai apa saja gaji terus,Negatif,0
dulu ongkos pun malah enggak bisa lancar,Negatif,0
enggak bisa padahal tidak terdaftar tapi mau melakukan pembayaran uang tapi ada yg kalo tak terdaftar,Negatif,0
bags banget,Netral,1
sangat membantu untuk yang tidak bisa datang langsung ke samsat,Negatif,0
sangat membantu sekal jadi lebih cepat dan tidak perlu antri,Positif,2
